,channelid,videoid,video_title,video_description,topiccategories,videothumbnails,videotags,videocommentcount,videodislikecount,videolikeCount,videoviewcount,categoryId
556,UCczFdwWpVEpoqb-eMm4c4dQ,S7uNBC6VEuA,&quot;JUJU ON THE BEAT&quot; Dance | Matt Steffanina x Kenneth San Jose,JUJU ON THE BEAT Dance Choreography | Matt Steffanina & Ken San Jose ▷ Join the DNCR Online Dance Academy: http://DNCR.com ▷ TUTORIAL: ...,"['Music', 'Rhythm_and_blues', 'Soul_music', 'Hip_hop_music']",https://i.ytimg.com/vi/S7uNBC6VEuA/hqdefault.jpg,"['juju on the beat', 'juju', 'dance', 'tutorial', 'how to dance', 'matt steffanina', 'kenneth san jose', 'kenneth', 'choreography', 'hip hop', 'hip hop dance', 'dancing', 'moves', 'how to juju', 'juju tutorial', 'hit dem folks', 'nae nae', 'dab', 'learn to dance', 'hip hop tutorial']",11479,11752,663995,51690280,24
557,UCczFdwWpVEpoqb-eMm4c4dQ,KsQXdmg6VXY,&quot;SORRY&quot; - Justin Bieber Dance | @MattSteffanina Choreography (@JustinBieber #Sorry),"SORRY - Justin Bieber Dance Video | Choreography by Matt Steffanina (#Sorry) ▷ TWITTER, VINE & INSTAGRAM: @MattSteffanina ▷ HATS, SHIRTS, etc.","['Music', 'Performing_arts']",https://i.ytimg.com/vi/KsQXdmg6VXY/hqdefault.jpg,"['justin bieber', 'sorry', 'sorry justin bieber', 'dance', 'choreography', 'routine', 'matt steffanina', 'mattsdance', 'matt', 'steffanina', 'dancing', 'what do you mean', 'bailey', 'kenneth', 'sean', 'dana', 'how to dance', 'tutorial', 'steps', 'hip hop', 'justin', 'bieber', 'skrillex', ""i'll show you""]",2992,2477,108023,13858962,24
558,UCczFdwWpVEpoqb-eMm4c4dQ,mUD-M4H26cQ,TRUMPETS - Jason Derulo Dance Video | @MattSteffanina ft @TheFoooMusic,TRUMPETS - Jason Derulo Dance | Choreography by Matt Steffanina ▷TWITTER & INSTAGRAM: @MattSteffanina ▷Learn THIS Dance w/ The TUTORIAL: ...,"['Music', 'Hip_hop_music', 'Pop_music']",https://i.ytimg.com/vi/mUD-M4H26cQ/hqdefault.jpg,"['trumpets', 'jason derulo', 'jason derulo trumpets', 'trumpets jason derulo', 'the fooo', 'the fooo conspiracy', 'the fooo dance', 'oscar', 'og', 'omar', 'felix', 'dancing', 'choreography', 'matt steffanina', 'dana alexa', 'dance video', 'trumpets dance', 'how to dance', 'tutorial', 'class']",2322,1658,97214,16613080,24
559,UCczFdwWpVEpoqb-eMm4c4dQ,YHwB9iFIOC0,R.I.P. - Sofia Reyes ft Rita Ora &amp; Anitta | ACRO DANCE Challenge ft Rybka Twins,HIP HOP vs. ACRO Dance Challenge | Matt Steffanina ft Rybka Twins ▷ SUBSCRIBE: http://bit.ly/2BDpH0v ▷ RYBKA Twins Collab: ...,"['Music', 'Music_of_Latin_America', 'Pop_music']",https://i.ytimg.com/vi/YHwB9iFIOC0/hqdefault.jpg,"['R.I.P.', 'sofia reyes', 'rybka twins', 'matt steffanina', 'dance challenge', 'acro', 'hip hop dance', 'rita ora', 'anitta', 'anitta dance', 'twerk', 'choreograph', 'RIP to the bullshit', 'RIP dance', 'music video']",1464,642,70045,2648347,24
560,UCczFdwWpVEpoqb-eMm4c4dQ,p6Z6WpoArXE,GOODBYES - Post Malone ft Young Thug | Matt Steffanina X Dytto Dance,"Post Malone - ""Goodbyes"" ft Young Thug Dance by Matt & Dytto ▷ SUBSCRIBE: http://bit.ly/2BDpH0v ▷ INSTAGRAM: http://instagram.com/MattSteffanina ...","['Music', 'Hip_hop_music']",https://i.ytimg.com/vi/p6Z6WpoArXE/hqdefault.jpg,"['goodbyes', 'post malone', 'matt steffanina', 'dytto', 'dance', 'choreography', 'young thug']",618,398,30528,648150,24
561,UCczFdwWpVEpoqb-eMm4c4dQ,XaH36HR8-ro,ALL ABOUT THAT BASS - Meghan Trainor Dance | @MattSteffanina Choreography (CLASS Video),ALL ABOUT THAT BASS - Meghan Trainor | Choreography by Matt Steffanina LEARN This Dance w/ the TUTORIAL here: http://youtu.be/QE_fTh8l-6U TWITTER ...,"['Performing_arts', 'Music', 'Hip_hop_music']",https://i.ytimg.com/vi/XaH36HR8-ro/hqdefault.jpg,"['all about that bass', 'meghan trainor', 'meghan trainor all about that bass', 'all about that bass dance', 'all about that bass tutorial', 'dance tutorial', 'how to dance', 'taylor hatala', 'nicki minaj', 'anaconda', 'little girl anaconda', 'taylor hatala anaconda', 'anaconda dance', '11 year old', 'matt steffanina', 'dancing', 'choreography', 'routine', 'dance', 'hip hop', 'twerking', 'nicki minaj video', 'dance video', 'mattsdance', 'anaconda girl', 'taylor dance']",1299,882,67937,8083119,24
562,UCczFdwWpVEpoqb-eMm4c4dQ,ZxT7kK5Gygk,WORTH IT - Fifth Harmony ft Kid Ink Dance | @MattSteffanina Choreography (Beg/Int Class),"WORTH IT - Fifth Harmony ft Kid Ink Dance | Choreography by Matt Steffanina | TWITTER & INSTAGRAM: @MattSteffanina ▷ ""WORK FROM HOME"" Routine: ...","['Music', 'Pop_music', 'Hip_hop_music']",https://i.ytimg.com/vi/ZxT7kK5Gygk/hqdefault.jpg,"['Worth It', 'fifth harmony', 'kid ink', 'dance', 'video', 'matt steffanina', 'mattsdance', 'dancetutorialslive', 'how to dance', 'dance tutorial', 'choreography', 'matt', 'steffanina', 'dancing', 'moves', 'hip hop', 'class', 'beginner', 'intermediate', 'teacher']",7017,10310,517078,76725120,24
563,UCczFdwWpVEpoqb-eMm4c4dQ,oZDCSNMwbt4,FIVE MORE HOURS - Chris Brown &amp; Deorro Dance | @MattSteffanina Choreography (Beg/Int Hip Hop),FIVE MORE HOURS (5 More Hours) - Deorro & Chris Brown Dance | Choreography by Matt Steffanina (Beg/Int Class) ▷ TWITTER & INSTAGRAM: ...,"['Music', 'Hip_hop_music', 'Electronic_music', 'Pop_music']",https://i.ytimg.com/vi/oZDCSNMwbt4/hqdefault.jpg,"['chris brown', 'deorro', 'five more hours', '5 more hours', 'chris brown five more hours', 'chris brown dance', 'dance', 'dancing', 'video', 'official', 'music video', 'choreography', 'matt steffanina', 'routine', 'dance routine', 'steps', 'how to dance', 'dance tutorial', 'learn to dance', 'tutorial', 'la', 'class', 'best choreograph', 'choreograph', 'bailey', 'kenneth', 'dana', 'matt', 'steffanina', 'mattsdance', 'dancetutorialslive', 'breezy', 'teambreezy', 'chris', 'brown']",4778,2752,190889,22471709,24
564,UCczFdwWpVEpoqb-eMm4c4dQ,ymE0KLUiZhc,KEVIN HART FIRED ME.,"Kevin Hart teaches his ""god's plan"" dance method and fires me SUBSCRIBE ▻ http://bit.ly/2BDpH0v INSTAGRAM ...","['Entertainment', 'Performing_arts']",https://i.ytimg.com/vi/ymE0KLUiZhc/hqdefault.jpg,"['kevin hart', 'matt steffanina', 'dance', 'hip hop', 'how to dance', 'drake', 'gods plan', 'matt steffanina kevin hart', 'kevin hart matt steffanina', 'tutorial', 'hip hop dance', 'choreography', 'wolfie', 'christian delgrosso', 'comedy', 'kevin hart comedy', 'chris brown', 'teaches dance', 'funny', 'fail', 'fired', 'kevin hart fired', 'drake gods plan']",843,419,26426,701736,24
565,UCczFdwWpVEpoqb-eMm4c4dQ,EtjGDzDFmXM,BLACKPINK - &#39;How You Like That&#39; Dance | Matt Steffanina &amp; Nicole Laeno Choreography,How You Like That - BLACKPINK Dance Choreography ▷ Learn How To Dance: https://dncr.com ▷ INSTAGRAM: https://instagram.com/MattSteffanina ...,,https://i.ytimg.com/vi/EtjGDzDFmXM/hqdefault.jpg,"['matt steffanina', 'choreography', 'dance', 'dance choreography', 'dance video']",2258,1554,107508,1620420,24
566,UCczFdwWpVEpoqb-eMm4c4dQ,ZoiMUKtuEnU,AGUA - J Balvin &amp; Tainy Dance Choreography (Beginner) | Matt Steffanina,Learn this dance routine to 'Agua' with us online at: http://DNCR.com Our new DNCR Online Dance Academy has courses for all ages & levels and this is a great ...,"['Music', 'Music_of_Latin_America']",https://i.ytimg.com/vi/ZoiMUKtuEnU/hqdefault.jpg,"['matt steffanina', 'choreography', 'dance', 'dance choreography', 'dance video', 'agua', 'j balvin', 'tainy', 'spongebob dance', 'beginner hip hop dance', 'tutorial', 'how to dance']",238,92,9148,149171,24
567,UCczFdwWpVEpoqb-eMm4c4dQ,LDGlggMNFog,&quot;DESSERT&quot; - Dawin ft Silento Dance | @MattSteffanina Choreography (#DessertDance @OfficialDawin),"DESSERT - Dawin ft Silento Dance Video | Choreography by Matt Steffanina (Intermediate/Advanced Class) ▷ TWITTER, VINE & INSTAGRAM: ...","['Music', 'Performing_arts', 'Hip_hop_music']",https://i.ytimg.com/vi/LDGlggMNFog/hqdefault.jpg,"['dessert', 'dawin', 'youtube', 'dance', 'dancing', 'choreography', 'routine', 'matt steffanina', 'mattsteffanina', 'matt', 'steffanina', 'kenneth', 'bailey', 'how to dance', 'official dawin', 'music video', 'desert', 'dawin dessert', 'dessert dance', 'matt steffanina dessert', '#dessertdance', 'dawin silento', 'dawin silento dessert', 'dawin dessert dance', 'matt steffanina dawin', 'mattsteffanina dawin']",7473,3754,227745,29992433,24
568,UCczFdwWpVEpoqb-eMm4c4dQ,794ll-4cgcI,BLINDFOLD DANCE CHALLENGE ft Sean &amp; Kaycee,Can Sean & Kaycee learn and perform an entire dance blindfolded?! ▷ SUBSCRIBE: http://bit.ly/2BDpH0v ▷ INSTAGRAM: http://instagram.com/MattSteffanina ...,,https://i.ytimg.com/vi/794ll-4cgcI/hqdefault.jpg,"['without me', 'blindfold dance challenge', 'sean lew', 'kaycee rice', 'sean and kaycee', 'sean & kaycee', 'matt steffanina', 'choreography', 'choreographer', 'birdbox', 'birdbox challenge', 'halsey', 'without me halsey', 'illennium remix', 'matt steffanina dance', 'hip hop dance', 'sean and kaycee dance', 'dance blindfolded', 'bronks', 'seaycee', 'ariana grande', '7 rings']",9369,1634,376967,8320635,24
569,UCczFdwWpVEpoqb-eMm4c4dQ,PspqhAt9sTk,QUE CALOR - Major Lazer ft J Balvin | Matt Steffanina Choreography,"Text me 818-210-4041!! Got a new phone just to talk to you guys, check my IG to see proof 🤣 ▷ TEXT: https://my.community.com/mattsteffanina ▷ INSTAGRAM: ...",,https://i.ytimg.com/vi/PspqhAt9sTk/hqdefault.jpg,"['matt steffanina', 'choreography', 'dance', 'dance choreography', 'dance video', 'que calor', 'j balvin', 'major lazer', 'dancing']",814,2129,80921,5392854,24
570,UCczFdwWpVEpoqb-eMm4c4dQ,N6M1i0wb5tU,Silento - WATCH ME WHIP / NAE NAE #WatchMeDanceOn | @MattSteffanina Dance Video,SILENTO - WATCH ME WHIP / NAE NAE Dance Video | Choreography by Matt Steffanina ▷ TUTORIAL - How To WHIP »» https://youtu.be/UMEgmlJ9x40 ...,"['Hip_hop_music', 'Music', 'Performing_arts']",https://i.ytimg.com/vi/N6M1i0wb5tU/hqdefault.jpg,"['Watch Me (Whip / Nae Nae)', 'Silento', 'Music (TV Genre)', 'dance', 'video', 'whip', 'nae nae', 'how to whip', 'how to nae nae', 'dancing', 'choreography', 'routine', 'danceon', 'watch me whip', 'watch me nae nae', 'official', 'how to watch me whip', 'matt steffanina', 'kids', '11 year old', 'whipping', 'whip dance', 'nae nae dance', 'nay nay']",9818,17365,378075,51441251,24
571,UCczFdwWpVEpoqb-eMm4c4dQ,7SOcpbCEqDA,DANCECON Ep. 1 | &quot;I&#39;LL SHOW YOU&quot; - Justin Bieber | @MattSteffanina Choreography #DanceCon,I'LL SHOW YOU - Justin Bieber (PolyCrave Remix) | DanceCon Episode 1: Concept Video by Matt Steffanina ▷ WATCH DanceCon PART 1: ...,"['Electronic_music', 'Music', 'Pop_music']",https://i.ytimg.com/vi/7SOcpbCEqDA/hqdefault.jpg,"['justin bieber', ""i'll show you"", 'dance', 'purpose', 'choreography', 'matt steffanina', 'dancing', 'hip hop', 'dancecon', 'episode 1', 'dance video', 'official', 'music video', 'remix', 'how to dance', 'dance tutorial', 'bieber', 'justin', 'mattsdance', 'matt', 'steffanina', 'choreographer', 'kids', 'amazing']",1740,512,66160,1839061,24
572,UCczFdwWpVEpoqb-eMm4c4dQ,Prb4Lgqc-Lg,&quot;PULL-UP&quot; - Jason Derulo Dance | @MattSteffanina Choreography (Beg/Int Hip Hop),"PULL-UP - JASON DERULO Dance Video | Choreography by Matt Steffanina (Beginner/Intermediate Class) ▷ TWITTER, VINE & INSTAGRAM: ...","['Music', 'Hip_hop_music', 'Pop_music']",https://i.ytimg.com/vi/Prb4Lgqc-Lg/hqdefault.jpg,"['Pull-Up', 'jason derulo', 'dance', 'video', 'choreography', 'matt steffanina', 'matt', 'steffanina', 'dancing', 'routine', 'class', 'jason', 'derulo', 'jason derulo pull up', 'cheyenne', 'how to dance', 'wiggle', 'tutorial', 'how to', 'beginner', 'combo', 'new', 'song', 'official', 'music video']",3940,2662,164477,22404197,24
573,UCczFdwWpVEpoqb-eMm4c4dQ,yf_8Eo491GA,HIT THE QUAN Dance | #HitTheQuan #HitTheQuanChallenge @MattSteffanina Choreography @iHeartMemphis,HIT THE QUAN - @IHeartMemphis Dance | Choreography by Matt Steffanina (#HitTheQuan)#HitTheQuanChallenge ▷ TWITTER & INSTAGRAM: ...,"['Music', 'Hip_hop_music']",https://i.ytimg.com/vi/yf_8Eo491GA/hqdefault.jpg,"['hitthequan', 'hitthequanchallenge', 'hit the quan', 'iheartmemphis', 'dance', 'video', 'dancing', 'matt steffanina', 'mattsdance', 'dance tutorial', 'tutorial', 'how to dance', '#hitthequan', 'kenneth', 'bailey', 'tati', 'gabe', 'hit the quan tutorial', 'routine', 'choreography', 'choreograph', 'mattsteffanina', 'official', 'music video', 'watch me whip', 'nae nae', 'quan', 'hit the quan dance', 'iheart memphis', 'quan dance', 'hit the quan challenge']",3424,1565,76147,6544240,24
574,UCczFdwWpVEpoqb-eMm4c4dQ,Y0zw-vQil3c,Rap Battling STRANGERS!!  to Eminem Songs,Fastest Rap Battle vs Strangers to Eminem Lyrics ▷ RAP BATTLE STRANGERS PART 2: https://youtu.be/VU-uhCT4emI ▷ INSTAGRAM: ...,"['Hip_hop_music', 'Music', 'Music_of_Latin_America']",https://i.ytimg.com/vi/Y0zw-vQil3c/hqdefault.jpg,"['eminem', 'lucky you', 'joyner lucas', 'official video', 'music video', 'rapping', 'rap battle', 'battle', 'machine gun kelly', 'rap devil', 'rap', 'devil', 'challenge', 'fast rap', 'fastest rap', 'matt steffanina', 'MGK', 'eminem MGK', 'kamikaze', 'fall', 'dance', 'hip hop dance', 'ginger', 'gsnaps', 'white guy']",7374,3521,202198,9933798,24
575,UCCB1Byx5yTbLpQaV-rlfmtA,BEVYAHviwZo,GIMS - Le Pire (Clip Officiel),GIMS célèbrera ses 10 ans de carrière à l'occasion d'une tournée inédite ! DÉCENNIE TOUR ➡ https://bit.ly/2UudpnV ...,"['Music', 'Pop_music']",https://i.ytimg.com/vi/BEVYAHviwZo/hqdefault.jpg,"['gims', 'maitre gims', 'maître gims', 'le pire', 'clip', 'clip officiel', 'gims clip', 'gims clips', 'maitre gims clip', 'dadju', 'soprano', 'vitaa', 'sexion', ""sexion d'assaut"", 'gims bella', 'gims oulala', 'gims zombie', 'maitre gims booba', 'maitre gims sia', 'maitre gims live', 'maitre gims loin', 'maître gims le pire', 'pire', 'gims pire', 'bella ciao', 'black m', 'alonzo', 'mhd', 'diams', 'lefa', 'still fresh', 'aya nakamura', 'rohff', 'mac tyer', 'mister you', ""l'algerino"", 'fababy', 'booba', 'rimk', 'benash', 'ridsa', 'gradur', 'slimane']",25561,13509,438078,49491148,10
576,UCCB1Byx5yTbLpQaV-rlfmtA,0Ev-6PYtI34,GIMS &amp; Sting - Reste (Clip Officiel),GIMS célèbrera ses 10 ans de carrière à l'occasion d'une tournée inédite ! DÉCENNIE TOUR ➡ https://bit.ly/2UudpnV ...,"['Music', 'Pop_music', 'Soul_music']",https://i.ytimg.com/vi/0Ev-6PYtI34/hqdefault.jpg,"['gims', 'sting', 'police', 'gims clip', 'reste', 'gims reste', 'clip officiel', 'gims clip officiel', 'gims reste clip officiel', 'vianney', 'la meme', 'sapes', 'sapés', 'sapés comme jamais', 'sapes comme jamais', 'jme tire', ""j'me tire"", 'bella', 'bella ciao', 'maitre gims', 'gims 2019', 'stade de france', 'sting shaggy maitre gims', 'sting shape of my heart', 'sting englishman in new york', 'sting desert rose', 'sting fragile', 'sting russian', 'the police', 'the police every breathe you take', 'the police roxanne']",13141,15491,450926,58140150,10
577,UCCB1Byx5yTbLpQaV-rlfmtA,,GIMS - Live,Maître GIMS en Live. Abonne-toi à la chaîne : http://bit.ly/2q6P6Ni.,"['Music', 'Pop_music', 'Soul_music']",https://i.ytimg.com/vi/0Ev-6PYtI34/hqdefault.jpg,"['gims', 'sting', 'police', 'gims clip', 'reste', 'gims reste', 'clip officiel', 'gims clip officiel', 'gims reste clip officiel', 'vianney', 'la meme', 'sapes', 'sapés', 'sapés comme jamais', 'sapes comme jamais', 'jme tire', ""j'me tire"", 'bella', 'bella ciao', 'maitre gims', 'gims 2019', 'stade de france', 'sting shaggy maitre gims', 'sting shape of my heart', 'sting englishman in new york', 'sting desert rose', 'sting fragile', 'sting russian', 'the police', 'the police every breathe you take', 'the police roxanne']",13141,15491,450926,58140150,10
578,UCCB1Byx5yTbLpQaV-rlfmtA,,GIMS - Clips Officiels 🕶,Les clips officiels de GIMS Abonne-toi à la chaîne : http://bit.ly/2q6P6Ni.,"['Soul_music', 'Pop_music', 'Music']",https://i.ytimg.com/vi/0Ev-6PYtI34/hqdefault.jpg,"['gims', 'sting', 'police', 'gims clip', 'reste', 'gims reste', 'clip officiel', 'gims clip officiel', 'gims reste clip officiel', 'vianney', 'la meme', 'sapes', 'sapés', 'sapés comme jamais', 'sapes comme jamais', 'jme tire', ""j'me tire"", 'bella', 'bella ciao', 'maitre gims', 'gims 2019', 'stade de france', 'sting shaggy maitre gims', 'sting shape of my heart', 'sting englishman in new york', 'sting desert rose', 'sting fragile', 'sting russian', 'the police', 'the police every breathe you take', 'the police roxanne']",13141,15491,450926,58140150,10
579,UCCB1Byx5yTbLpQaV-rlfmtA,,GIMS - Sons Officiels,Les sons officiels de Maître GIMS. Abonne-toi à la chaîne : http://bit.ly/2q6P6Ni.,"['Music', 'Soul_music', 'Pop_music']",https://i.ytimg.com/vi/0Ev-6PYtI34/hqdefault.jpg,"['gims', 'sting', 'police', 'gims clip', 'reste', 'gims reste', 'clip officiel', 'gims clip officiel', 'gims reste clip officiel', 'vianney', 'la meme', 'sapes', 'sapés', 'sapés comme jamais', 'sapes comme jamais', 'jme tire', ""j'me tire"", 'bella', 'bella ciao', 'maitre gims', 'gims 2019', 'stade de france', 'sting shaggy maitre gims', 'sting shape of my heart', 'sting englishman in new york', 'sting desert rose', 'sting fragile', 'sting russian', 'the police', 'the police every breathe you take', 'the police roxanne']",13141,15491,450926,58140150,10
580,UCCB1Byx5yTbLpQaV-rlfmtA,6Tsfk9Fbwys,GIMS - 10/10 avec Dadju &amp; Alonzo (Clip Officiel),GIMS célèbrera ses 10 ans de carrière à l'occasion d'une tournée inédite ! DÉCENNIE TOUR ➡ https://bit.ly/2UudpnV ...,"['Music', 'Pop_music', 'Hip_hop_music']",https://i.ytimg.com/vi/6Tsfk9Fbwys/hqdefault.jpg,"['gims', 'decennie', 'clip officiel', 'clip', 'le prix a payer', 'sapés comme jamais', 'vianney', 'transcendance', 'ceinture noire', 'gims album', 'gims décennie', 'gims stade de france', 'gims maluma', 'gims brisé', 'gims miami vice', 'stade de france', 'gims vianney', 'gims bella', 'gims senorita', 'gims tout donner']",6419,4741,188370,18998555,10
581,UCCB1Byx5yTbLpQaV-rlfmtA,NnuH5LAstCg,GIMS - Malheur malheur (Clip Officiel),DÉCENNIE La réédition événement disponible partout ➡ https://GIMS.lnk.to/albumdecennieID - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Facebook ...,['Music'],https://i.ytimg.com/vi/NnuH5LAstCg/hqdefault.jpg,"['gims', 'decennie', 'clip officiel', 'clip', 'le prix a payer', 'sapés comme jamais', 'vianney', 'transcendance', 'ceinture noire', 'gims album', 'gims décennie', 'gims stade de france', 'gims maluma', 'gims brisé', 'gims miami vice', 'stade de france', 'gims vianney', 'gims bella', 'gims senorita', 'gims tout donner', 'malheur malheur', 'malheur']",5552,3084,130290,7231136,10
582,UCCB1Byx5yTbLpQaV-rlfmtA,P3eluGCjPQw,GIMS - Naïf (Audio Officiel),GIMS célèbrera ses 10 ans de carrière à l'occasion d'une tournée inédite ! DÉCENNIE TOUR ➡ https://bit.ly/2UudpnV ...,"['Music', 'Pop_music']",https://i.ytimg.com/vi/P3eluGCjPQw/hqdefault.jpg,"['GIMS', 'Naïf', 'audio', 'officiel', 'vidéo', 'transcendance', 'réédition', 'ceinture', 'noire', 'pop', 'pop urbaine', 'summer', 'été', '2019', 'chanson française', ""sexion d'assaut"", 'warano', 'maitre gims', 'rap', 'rap français']",1183,1397,49157,8563646,10
583,UCCB1Byx5yTbLpQaV-rlfmtA,kX6aHSYfMk0,GIMS - YOLO (Clip Officiel),YOLO ⚔️  ⚔️ Le nouveau titre événement disponible partout ➡ https://gims.lnk.to/Yolo - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Facebook ...,,https://i.ytimg.com/vi/kX6aHSYfMk0/hqdefault.jpg,"['gims', 'decennie', 'clip officiel', 'clip', 'le prix a payer', 'sapés comme jamais', 'vianney', 'transcendance', 'ceinture noire', 'gims album', 'gims décennie', 'gims stade de france', 'gims maluma', 'gims brisé', 'gims miami vice', 'stade de france', 'gims vianney', 'gims bella', 'gims senorita', 'gims tout donner']",6892,4028,137826,5443365,10
584,UCCB1Byx5yTbLpQaV-rlfmtA,MTmUmU7LaHg,GIMS - Jasmine (Audio Officiel),GIMS célèbrera ses 10 ans de carrière à l'occasion d'une tournée inédite ! DÉCENNIE TOUR ➡ https://bit.ly/2UudpnV ...,"['Music', 'Pop_music']",https://i.ytimg.com/vi/MTmUmU7LaHg/hqdefault.jpg,"['GIMS', 'jasmine', 'audio', 'officiel', 'video', 'maitre gims', ""sexion d'assaut"", 'warano', 'fuego tour', '2019', 'ceinture noire', 'réédition', 'transcendance', 'demdem', 'summer', 'été', 'rnb', 'pop', 'pop urbaine', 'france', 'français', 'chanson française', 'variété']",825,760,27878,4485398,10
585,UCCB1Byx5yTbLpQaV-rlfmtA,VjMZJZdNnBE,GIMS - Corazon ft. Lil Wayne &amp; French Montana (Clip Officiel),GIMS célèbrera ses 10 ans de carrière à l'occasion d'une tournée inédite ! DÉCENNIE TOUR ➡ https://bit.ly/2UudpnV ...,"['Hip_hop_music', 'Music']",https://i.ytimg.com/vi/VjMZJZdNnBE/hqdefault.jpg,"['gims', 'maitre gims', 'corazon', 'lil wayne', 'french montana', 'meugui', 'gims et vianney', 'gims bella', 'gims anakin', 'maitre gims bella', 'maitre gims sia', 'maitre gims vitaa', 'black m', ""sexion d'assaut"", 'paroles', 'lyrics', 'clip', 'clip officiel', 'clip 2018', 'corazon clip', 'corazon clip officiel', 'ceinture noire']",25738,28891,743269,108562549,10
